trap_id,year,week,zone,spp,total
FC-062,2022,36,SW,Tarsalis,2
FC-064,2022,36,SE,Pipiens,1
FC-064,2022,36,SE,Tarsalis,4
FC-068,2022,36,SW,Pipiens,2
FC-068,2022,36,SW,Tarsalis,3
FC-071,2022,36,SW,Pipiens,1
FC-074,2022,36,SE,Tarsalis,14
FC-074,2022,36,SE,Pipiens,18
FC-075,2022,36,SE,Tarsalis,1
FC-075,2022,36,SE,Pipiens,45
FC-075gr,2022,36,SE,Pipiens,8
FC-088gr,2022,36,SE,Pipiens,42
FC-089gr,2022,36,SW,Pipiens,26
LV-020,2022,36,LV,Tarsalis,35
LV-020,2022,36,LV,Pipiens,12
LV-066,2022,36,LV,Tarsalis,12
LV-066,2022,36,LV,Pipiens,9
LV-078,2022,36,LV,Tarsalis,7
LV-078,2022,36,LV,Pipiens,22
LV-089,2022,36,LV,Tarsalis,19
LV-089,2022,36,LV,Pipiens,21
LV-095,2022,36,LV,Tarsalis,1
LV-104,2022,36,LV,Tarsalis,21
LV-104,2022,36,LV,Pipiens,63
FC-001,2022,37,SW,Pipiens,10
FC-001,2022,37,SW,Tarsalis,2
FC-004,2022,37,SE,Tarsalis,4
FC-004,2022,37,SE,Pipiens,90
FC-006,2022,37,NE,Tarsalis,1
FC-006,2022,37,NE,Pipiens,8
FC-011,2022,37,NW,Pipiens,11
FC-011,2022,37,NW,Tarsalis,1
FC-014,2022,37,NE,Tarsalis,9
FC-014,2022,37,NE,Pipiens,496
FC-015,2022,37,NW,Pipiens,1
FC-015,2022,37,NW,Tarsalis,5
FC-019,2022,37,NE,Pipiens,43
FC-019,2022,37,NE,Tarsalis,3
FC-023,2022,37,SE,Pipiens,11
FC-023,2022,37,SE,Tarsalis,2
FC-027,2022,37,SE,Tarsalis,3
FC-027,2022,37,SE,Pipiens,73
FC-029,2022,37,SE,Pipiens,3
FC-029,2022,37,SE,Tarsalis,3
FC-029gr,2022,37,SE,Pipiens,19
FC-031,2022,37,SE,Pipiens,1
FC-034,2022,37,NE,Tarsalis,7
FC-036,2022,37,NW,Pipiens,9
FC-037,2022,37,SW,Pipiens,4
FC-037,2022,37,SW,Tarsalis,24
FC-038,2022,37,NE,Pipiens,30
FC-038,2022,37,NE,Tarsalis,6
FC-039,2022,37,SE,Tarsalis,2
FC-039,2022,37,SE,Pipiens,5
FC-040,2022,37,NE,Tarsalis,2
FC-040,2022,37,NE,Pipiens,61
FC-040gr,2022,37,NE,Pipiens,68
FC-041,2022,37,NW,Pipiens,4
FC-041,2022,37,NW,Tarsalis,2
FC-046,2022,37,SE,Pipiens,13
FC-046,2022,37,SE,Tarsalis,9
FC-047,2022,37,SE,Pipiens,2
FC-047,2022,37,SE,Tarsalis,1
FC-049,2022,37,SW,Tarsalis,2
FC-050,2022,37,SE,Tarsalis,2
FC-050,2022,37,SE,Pipiens,93
FC-052,2022,37,NW,Pipiens,1
FC-052,2022,37,NW,Tarsalis,1
FC-053,2022,37,SE,Pipiens,3
FC-054,2022,37,SE,Pipiens,1
FC-057,2022,37,SW,Tarsalis,8
FC-059,2022,37,SE,Tarsalis,4
FC-059,2022,37,SE,Pipiens,80
FC-060,2022,37,NW,Pipiens,2
FC-061,2022,37,NW,Pipiens,1
FC-062,2022,37,SW,Pipiens,4
FC-062,2022,37,SW,Tarsalis,3
FC-063,2022,37,NW,Pipiens,1
FC-063gr,2022,37,NW,Pipiens,4
FC-064,2022,37,SE,Pipiens,2
FC-064,2022,37,SE,Tarsalis,1
FC-066,2022,37,NE,Tarsalis,3
FC-066,2022,37,NE,Pipiens,476
FC-066gr,2022,37,NE,Pipiens,8
FC-066gr,2022,37,NE,Tarsalis,1
FC-067,2022,37,NE,Pipiens,35
FC-067,2022,37,NE,Tarsalis,8
FC-068,2022,37,SW,Tarsalis,3
FC-068,2022,37,SW,Pipiens,2
FC-069,2022,37,NE,Pipiens,1
FC-069,2022,37,NE,Tarsalis,3
FC-071,2022,37,SW,Tarsalis,1
FC-071,2022,37,SW,Pipiens,1
FC-072,2022,37,NE,Tarsalis,7
FC-072,2022,37,NE,Pipiens,7
FC-073,2022,37,NW,Pipiens,3
FC-074,2022,37,SE,Tarsalis,8
FC-074,2022,37,SE,Pipiens,17
FC-075,2022,37,SE,Pipiens,1
FC-075gr,2022,37,SE,Pipiens,2
FC-088gr,2022,37,SE,Pipiens,18
FC-089gr,2022,37,SW,Pipiens,26
FC-090gr,2022,37,NW,Pipiens,2
FC-091gr,2022,37,NE,Tarsalis,1
FC-091gr,2022,37,NE,Pipiens,4
FC-092gr,2022,37,NE,Pipiens,41
FC-093,2022,37,SW,Pipiens,2
LC-001,2023,31,BE,Pipiens,30
LC-001,2023,31,BE,Tarsalis,137
LC-049,2023,31,BE,Tarsalis,9
LC-053,2023,31,BE,Pipiens,8
LC-053,2023,31,BE,Tarsalis,15
LC-054,2023,31,BE,Pipiens,2
LC-054,2023,31,BE,Tarsalis,28
WC-055,2023,31,BE,Pipiens,9
WC-055,2023,31,BE,Tarsalis,21
FC-004,2023,31,SE,Pipiens,24
FC-004,2023,31,SE,Tarsalis,271
FC-023,2023,31,SE,Pipiens,8
FC-023,2023,31,SE,Tarsalis,79
FC-027,2023,31,SE,Tarsalis,26
FC-031,2023,31,SE,Tarsalis,627
FC-031,2023,31,SE,Pipiens,44
FC-039,2023,31,SE,Tarsalis,229
FC-039,2023,31,SE,Pipiens,6
FC-046,2023,31,SE,Pipiens,6
FC-046,2023,31,SE,Tarsalis,80
FC-047,2023,31,SE,Tarsalis,79
FC-047,2023,31,SE,Pipiens,7
FC-050,2023,31,SE,Pipiens,4
FC-050,2023,31,SE,Tarsalis,82
FC-053,2023,31,SE,Tarsalis,140
FC-053,2023,31,SE,Pipiens,1
FC-059,2023,31,SE,Pipiens,1
FC-059,2023,31,SE,Tarsalis,14
FC-064,2023,31,SE,Tarsalis,181
FC-064,2023,31,SE,Pipiens,45
FC-074,2023,31,SE,Tarsalis,62
FC-074,2023,31,SE,Pipiens,2
FC-075,2023,31,SE,Pipiens,20
FC-075,2023,31,SE,Tarsalis,79
FC-075gr,2023,31,SE,Pipiens,48
FC-088gr,2023,31,SE,Pipiens,124
FC-006,2023,31,NE,Tarsalis,2
FC-014,2023,31,NE,Pipiens,11
FC-014,2023,31,NE,Tarsalis,26
FC-019,2023,31,NE,Tarsalis,20
FC-019,2023,31,NE,Pipiens,6
FC-034,2023,31,NE,Tarsalis,6
FC-036,2023,31,NW,Pipiens,6
FC-036,2023,31,NW,Tarsalis,20
FC-038,2023,31,NE,Tarsalis,24
FC-040,2023,31,NE,Pipiens,8
FC-040,2023,31,NE,Tarsalis,22
FC-066,2023,31,NE,Pipiens,65
FC-066,2023,31,NE,Tarsalis,51
FC-066gr,2023,31,NE,Pipiens,1
FC-067,2023,31,NE,Tarsalis,12
FC-067,2023,31,NE,Pipiens,1
FC-069,2023,31,NE,Tarsalis,14
FC-072,2023,31,NE,Tarsalis,2
FC-011,2023,31,NW,Pipiens,2
FC-011,2023,31,NW,Tarsalis,11
FC-015,2023,31,NW,Tarsalis,29
FC-015,2023,31,NW,Pipiens,2
FC-041,2023,31,NW,Tarsalis,25
FC-041,2023,31,NW,Pipiens,7
FC-049,2023,31,SW,Tarsalis,12
FC-052,2023,31,NW,Pipiens,4
FC-052,2023,31,NW,Tarsalis,17
FC-058,2023,31,SW,Pipiens,10
FC-058,2023,31,SW,Tarsalis,12
FC-060,2023,31,NW,Pipiens,2
FC-060,2023,31,NW,Tarsalis,15
FC-061,2023,31,NW,Pipiens,9
FC-061,2023,31,NW,Tarsalis,74
FC-063gr,2023,31,NW,Tarsalis,1
FC-063gr,2023,31,NW,Pipiens,86
FC-073,2023,31,NW,Pipiens,1
FC-073,2023,31,NW,Tarsalis,45
FC-090gr,2023,31,NW,Pipiens,28
FC-001,2023,31,SW,Tarsalis,32
FC-001,2023,31,SW,Pipiens,3
FC-029,2023,31,SE,Pipiens,8
FC-029,2023,31,SE,Tarsalis,83
FC-029gr,2023,31,SE,Pipiens,46
FC-037,2023,31,SW,Tarsalis,5
FC-037,2023,31,SW,Pipiens,1
FC-057,2023,31,SW,Pipiens,4
FC-057,2023,31,SW,Tarsalis,68
FC-062,2023,31,SW,Tarsalis,11
FC-062,2023,31,SW,Pipiens,6
FC-068,2023,31,SW,Pipiens,4
FC-068,2023,31,SW,Tarsalis,19
FC-071,2023,31,SW,Tarsalis,18
FC-071,2023,31,SW,Pipiens,4
FC-089gr,2023,31,SW,Pipiens,33
FC-093,2023,31,SW,Tarsalis,5
LV-004,2023,31,LV,Tarsalis,576
LV-004,2023,31,LV,Pipiens,28
LV-066,2023,31,LV,Tarsalis,480
LV-066,2023,31,LV,Pipiens,16
LV-069,2023,31,LV,Tarsalis,120
LV-078,2023,31,LV,Tarsalis,156
LV-079gr,2023,31,LV,Pipiens,66
LV-079gr,2023,31,LV,Tarsalis,3
LV-080,2023,31,LV,Tarsalis,204
LV-088,2023,31,LV,Tarsalis,560
LV-093,2023,31,LV,Tarsalis,164
LV-095,2023,31,LV,Tarsalis,1616
LV-095,2023,31,LV,Pipiens,4
LV-116,2023,31,LV,Tarsalis,244
LV-116,2023,31,LV,Pipiens,52
LV-117,2023,31,LV,Tarsalis,17
LV-074,2023,31,LV,Tarsalis,63
LV-074,2023,31,LV,Pipiens,8
LV-074gr,2023,31,LV,Pipiens,108
LV-074gr,2023,31,LV,Tarsalis,4
LV-077,2023,31,LV,Tarsalis,30
LV-077,2023,31,LV,Pipiens,11
LV-089,2023,31,LV,Tarsalis,392
LV-100,2023,31,LV,Pipiens,1
LV-100,2023,31,LV,Tarsalis,3
LV-104,2023,31,LV,Pipiens,19
LV-104,2023,31,LV,Tarsalis,118
LV-110,2023,31,LV,Tarsalis,9
LV-112,2023,31,LV,Tarsalis,176
LV-112,2023,31,LV,Pipiens,56
LV-113,2023,31,LV,Tarsalis,15
LV-118,2023,31,LV,Pipiens,3
LV-118,2023,31,LV,Tarsalis,21
LV-124,2023,31,LV,Tarsalis,228
LV-124,2023,31,LV,Pipiens,12
LV-125,2023,31,LV,Pipiens,16
LV-125,2023,31,LV,Tarsalis,136
LV-019,2023,31,LV,Pipiens,6
LV-019,2023,31,LV,Tarsalis,28
LV-020,2023,31,LV,Tarsalis,38
LV-020,2023,31,LV,Pipiens,2
LV-021,2023,31,LV,Tarsalis,49
LV-021,2023,31,LV,Pipiens,2
LV-042,2023,31,LV,Tarsalis,45
LV-042,2023,31,LV,Pipiens,3
LV-067,2023,31,LV,Pipiens,6
LV-067,2023,31,LV,Tarsalis,61
LV-087,2023,31,LV,Pipiens,4
LV-087,2023,31,LV,Tarsalis,35
LV-114,2023,31,LV,Pipiens,16
LV-114,2023,31,LV,Tarsalis,116
LV-120,2023,31,LV,Pipiens,2
LV-120,2023,31,LV,Tarsalis,40
LV-014,2023,31,LV,Tarsalis,47
LV-014,2023,31,LV,Pipiens,3
LV-097,2023,31,LV,Tarsalis,112
LV-097,2023,31,LV,Pipiens,16
LV-098,2023,31,LV,Tarsalis,32
LV-098,2023,31,LV,Pipiens,2
LV-099,2023,31,LV,Pipiens,1
LV-099,2023,31,LV,Tarsalis,7
LV-102,2023,31,LV,Pipiens,12
LV-102,2023,31,LV,Tarsalis,148
LV-105,2023,31,LV,Tarsalis,33
LV-121,2023,31,LV,Tarsalis,228
LV-121,2023,31,LV,Pipiens,24
LV-122,2023,31,LV,Tarsalis,82
LV-122,2023,31,LV,Pipiens,12
LC-010,2023,31,TT,Tarsalis,54
LC-022,2023,31,TT,Tarsalis,104
LC-022,2023,31,TT,Pipiens,12
LC-048,2023,31,TT,Tarsalis,184
LC-050,2023,31,TT,Tarsalis,100
LC-051,2023,31,TT,Tarsalis,143
LC-051,2023,31,TT,Pipiens,5
LC-052,2023,31,TT,Pipiens,16
LC-052,2023,31,TT,Tarsalis,240
LC-057,2023,31,TT,Tarsalis,232
LC-001,2023,23,BE,Tarsalis,9
LC-049,2023,23,BE,Tarsalis,3
LC-053,2023,23,BE,Tarsalis,19
LC-054,2023,23,BE,Tarsalis,16
WC-055,2023,23,BE,Tarsalis,17
FC-014,2023,23,NE,Tarsalis,3
FC-019,2023,23,NE,Pipiens,1
FC-034,2023,23,NE,Tarsalis,2
FC-036,2023,23,NW,Tarsalis,1
FC-036,2023,23,NW,Pipiens,1
FC-040gr,2023,23,NE,Pipiens,2
FC-066,2023,23,NE,Tarsalis,1
FC-066,2023,23,NE,Pipiens,2
FC-066gr,2023,23,NE,Pipiens,1
FC-066gr,2023,23,NE,Tarsalis,2
FC-069,2023,23,NE,Tarsalis,1
FC-092gr,2023,23,NE,Pipiens,3
FC-004,2023,23,SE,Tarsalis,6
FC-023,2023,23,SE,Tarsalis,1
FC-027,2023,23,SE,Tarsalis,2
FC-031,2023,23,SE,Pipiens,2
FC-031,2023,23,SE,Tarsalis,7
FC-039,2023,23,SE,Tarsalis,2
FC-046,2023,23,SE,Tarsalis,2
FC-046,2023,23,SE,Pipiens,2
FC-047,2023,23,SE,Tarsalis,6
FC-050,2023,23,SE,Tarsalis,5
FC-053,2023,23,SE,Tarsalis,5
FC-059,2023,23,SE,Pipiens,1
FC-059,2023,23,SE,Tarsalis,2
FC-064,2023,23,SE,Tarsalis,14
FC-064,2023,23,SE,Pipiens,1
FC-074,2023,23,SE,Tarsalis,8
FC-075,2023,23,SE,Tarsalis,7
FC-075,2023,23,SE,Pipiens,3
FC-075gr,2023,23,SE,Tarsalis,1
FC-088gr,2023,23,SE,Pipiens,11
FC-011,2023,23,NW,Tarsalis,5
FC-011,2023,23,NW,Pipiens,4
FC-015,2023,23,NW,Tarsalis,1
FC-041,2023,23,NW,Tarsalis,3
FC-041,2023,23,NW,Pipiens,2
FC-052,2023,23,NW,Tarsalis,1
FC-052,2023,23,NW,Pipiens,1
FC-058,2023,23,SW,Tarsalis,1
FC-060,2023,23,NW,Tarsalis,2
FC-060,2023,23,NW,Pipiens,1
FC-061,2023,23,NW,Tarsalis,16
FC-061,2023,23,NW,Pipiens,3
FC-063gr,2023,23,NW,Pipiens,1
FC-073,2023,23,NW,Tarsalis,10
FC-073,2023,23,NW,Pipiens,4
FC-090gr,2023,23,NW,Pipiens,1
FC-001,2023,23,SW,Tarsalis,5
FC-001,2023,23,SW,Pipiens,3
FC-029,2023,23,SE,Tarsalis,1
FC-029,2023,23,SE,Pipiens,2
FC-037,2023,23,SW,Tarsalis,18
FC-054,2023,23,SE,Tarsalis,5
FC-054,2023,23,SE,Pipiens,1
FC-057,2023,23,SW,Tarsalis,8
FC-057,2023,23,SW,Pipiens,1
FC-062,2023,23,SW,Tarsalis,2
FC-062,2023,23,SW,Pipiens,5
FC-071,2023,23,SW,Tarsalis,1
FC-071,2023,23,SW,Pipiens,1
FC-089gr,2023,23,SW,Pipiens,2
FC-093,2023,23,SW,Tarsalis,14
FC-093,2023,23,SW,Pipiens,5
LV-004,2023,23,LV,Tarsalis,2
LV-069,2023,23,LV,Tarsalis,3
LV-078,2023,23,LV,Tarsalis,3
LV-079gr,2023,23,LV,Pipiens,1
LV-080,2023,23,LV,Tarsalis,4
LV-088,2023,23,LV,Pipiens,1
LV-088,2023,23,LV,Tarsalis,2
LV-093,2023,23,LV,Tarsalis,2
LV-095,2023,23,LV,Pipiens,1
LV-095,2023,23,LV,Tarsalis,4
LV-116,2023,23,LV,Pipiens,1
LV-117,2023,23,LV,Tarsalis,1
LV-074,2023,23,LV,Pipiens,2
LV-074,2023,23,LV,Tarsalis,1
LV-074gr,2023,23,LV,Pipiens,1
LV-089,2023,23,LV,Tarsalis,97
LV-089,2023,23,LV,Pipiens,4
LV-100,2023,23,LV,Pipiens,1
LV-100,2023,23,LV,Tarsalis,2
LV-104,2023,23,LV,Tarsalis,21
LV-110,2023,23,LV,Tarsalis,2
LV-112,2023,23,LV,Tarsalis,4
LV-112,2023,23,LV,Pipiens,1
LV-124,2023,23,LV,Tarsalis,13
LV-019,2023,23,LV,Tarsalis,2
LV-020,2023,23,LV,Tarsalis,25
LV-021,2023,23,LV,Tarsalis,22
LV-067,2023,23,LV,Tarsalis,34
LV-087,2023,23,LV,Tarsalis,2
LV-114,2023,23,LV,Tarsalis,12
LV-120,2023,23,LV,Tarsalis,20
LV-010gr,2023,23,LV,Pipiens,3
LV-014,2023,23,LV,Pipiens,1
LV-014,2023,23,LV,Tarsalis,3
LV-097,2023,23,LV,Pipiens,3
LV-097,2023,23,LV,Tarsalis,1
LV-098,2023,23,LV,Pipiens,1
LV-099,2023,23,LV,Tarsalis,2
LV-102,2023,23,LV,Tarsalis,4
LV-102,2023,23,LV,Pipiens,6
LV-105,2023,23,LV,Tarsalis,2
LV-122,2023,23,LV,Tarsalis,2
LV-122,2023,23,LV,Pipiens,3
LC-001,2023,24,BE,Tarsalis,16
LC-001,2023,24,BE,Pipiens,1
LC-049,2023,24,BE,Tarsalis,2
LC-053,2023,24,BE,Tarsalis,7
LC-053,2023,24,BE,Pipiens,1
LC-054,2023,24,BE,Tarsalis,26
LC-054,2023,24,BE,Pipiens,2
WC-055,2023,24,BE,Tarsalis,3
FC-006,2023,24,NE,Pipiens,3
FC-014,2023,24,NE,Pipiens,1
FC-019,2023,24,NE,Pipiens,1
FC-019,2023,24,NE,Tarsalis,1
FC-034,2023,24,NE,Tarsalis,3
FC-036,2023,24,NW,Tarsalis,5
FC-036,2023,24,NW,Pipiens,3
FC-040,2023,24,NE,Tarsalis,1
FC-040,2023,24,NE,Pipiens,1
FC-066,2023,24,NE,Tarsalis,6
FC-067,2023,24,NE,Tarsalis,6
FC-069,2023,24,NE,Pipiens,1
FC-072,2023,24,NE,Tarsalis,3
FC-004,2023,24,SE,Pipiens,4
FC-023,2023,24,SE,Tarsalis,1
FC-023,2023,24,SE,Pipiens,1
FC-027,2023,24,SE,Pipiens,1
FC-027,2023,24,SE,Tarsalis,3
FC-031,2023,24,SE,Tarsalis,10
FC-031,2023,24,SE,Pipiens,1
FC-039,2023,24,SE,Tarsalis,26
FC-046,2023,24,SE,Pipiens,1
FC-046,2023,24,SE,Tarsalis,2
FC-047,2023,24,SE,Tarsalis,13
FC-047,2023,24,SE,Pipiens,3
FC-050,2023,24,SE,Pipiens,2
FC-050,2023,24,SE,Tarsalis,3
FC-053,2023,24,SE,Tarsalis,3
FC-059,2023,24,SE,Tarsalis,3
FC-059,2023,24,SE,Pipiens,1
FC-064,2023,24,SE,Tarsalis,10
FC-064,2023,24,SE,Pipiens,2
FC-074,2023,24,SE,Pipiens,2
FC-074,2023,24,SE,Tarsalis,21
FC-075,2023,24,SE,Pipiens,3
FC-075,2023,24,SE,Tarsalis,15
FC-075gr,2023,24,SE,Pipiens,5
FC-088gr,2023,24,SE,Pipiens,7
FC-011,2023,24,NW,Pipiens,2
FC-015,2023,24,NW,Pipiens,1
FC-041,2023,24,NW,Pipiens,3
FC-041,2023,24,NW,Tarsalis,1
FC-049,2023,24,SW,Tarsalis,1
FC-052,2023,24,NW,Pipiens,1
FC-052,2023,24,NW,Tarsalis,1
FC-060,2023,24,NW,Tarsalis,2
FC-061,2023,24,NW,Pipiens,6
FC-061,2023,24,NW,Tarsalis,11
FC-063gr,2023,24,NW,Pipiens,2
FC-073,2023,24,NW,Pipiens,2
FC-073,2023,24,NW,Tarsalis,1
FC-029,2023,24,SE,Tarsalis,3
FC-029,2023,24,SE,Pipiens,1
FC-029gr,2023,24,SE,Pipiens,29
FC-037,2023,24,SW,Tarsalis,22
FC-037,2023,24,SW,Pipiens,6
FC-057,2023,24,SW,Tarsalis,4
FC-062,2023,24,SW,Pipiens,1
FC-062,2023,24,SW,Tarsalis,1
FC-068,2023,24,SW,Tarsalis,1
FC-071,2023,24,SW,Pipiens,1
FC-071,2023,24,SW,Tarsalis,3
FC-089gr,2023,24,SW,Pipiens,27
FC-093,2023,24,SW,Tarsalis,16
FC-093,2023,24,SW,Pipiens,3
LV-004,2023,24,LV,Tarsalis,14
LV-004,2023,24,LV,Pipiens,1
LV-066,2023,24,LV,Pipiens,3
LV-066,2023,24,LV,Tarsalis,3
LV-069,2023,24,LV,Tarsalis,1
LV-078,2023,24,LV,Pipiens,4
LV-078,2023,24,LV,Tarsalis,3
LV-080,2023,24,LV,Tarsalis,1
LV-088,2023,24,LV,Tarsalis,4
LV-088,2023,24,LV,Pipiens,2
LV-093,2023,24,LV,Tarsalis,7
LV-095,2023,24,LV,Tarsalis,2
LV-116,2023,24,LV,Tarsalis,18
LV-116,2023,24,LV,Pipiens,4
LV-117,2023,24,LV,Tarsalis,13
LV-074,2023,24,LV,Pipiens,5
LV-074,2023,24,LV,Tarsalis,9
LV-074gr,2023,24,LV,Pipiens,1
LV-077,2023,24,LV,Pipiens,3
LV-077,2023,24,LV,Tarsalis,7
LV-089,2023,24,LV,Tarsalis,141
LV-089,2023,24,LV,Pipiens,6
LV-100,2023,24,LV,Tarsalis,7
LV-100,2023,24,LV,Pipiens,3
LV-104,2023,24,LV,Tarsalis,21
LV-104,2023,24,LV,Pipiens,1
LV-110,2023,24,LV,Tarsalis,5
LV-112,2023,24,LV,Tarsalis,2
LV-113,2023,24,LV,Tarsalis,2
LV-118,2023,24,LV,Pipiens,1
LV-118,2023,24,LV,Tarsalis,12
LV-125,2023,24,LV,Pipiens,1
LV-125,2023,24,LV,Tarsalis,16
LV-020,2023,24,LV,Tarsalis,15
LV-021,2023,24,LV,Tarsalis,1
LV-042,2023,24,LV,Tarsalis,12
LV-067,2023,24,LV,Tarsalis,4
LV-087,2023,24,LV,Tarsalis,1
LV-087,2023,24,LV,Pipiens,4
LV-114,2023,24,LV,Tarsalis,14
LV-120,2023,24,LV,Tarsalis,5
LV-010gr,2023,24,LV,Pipiens,35
LV-014,2023,24,LV,Tarsalis,1
LV-097,2023,24,LV,Tarsalis,5
LV-098,2023,24,LV,Pipiens,1
LV-098,2023,24,LV,Tarsalis,10
LV-099,2023,24,LV,Tarsalis,5
LV-102,2023,24,LV,Tarsalis,10
LV-105,2023,24,LV,Tarsalis,4
LV-105,2023,24,LV,Pipiens,1
LV-121,2023,24,LV,Tarsalis,5
LV-121,2023,24,LV,Pipiens,1
LV-122,2023,24,LV,Pipiens,3
LV-122,2023,24,LV,Tarsalis,7
LC-010,2023,24,TT,Tarsalis,1
LC-010,2023,24,TT,Pipiens,3
LC-022,2023,24,TT,Pipiens,1
LC-048,2023,24,TT,Tarsalis,5
LC-051,2023,24,TT,Tarsalis,22
LC-052,2023,24,TT,Tarsalis,16
LC-052,2023,24,TT,Pipiens,4
LC-057,2023,24,TT,Tarsalis,12
LC-001,2023,25,BE,Pipiens,4
LC-001,2023,25,BE,Tarsalis,143
LC-049,2023,25,BE,Tarsalis,9
LC-049,2023,25,BE,Pipiens,1
LC-053,2023,25,BE,Tarsalis,30
LC-054,2023,25,BE,Pipiens,2
LC-054,2023,25,BE,Tarsalis,285
WC-055,2023,25,BE,Tarsalis,16
FC-006,2023,25,NE,Tarsalis,11
FC-006,2023,25,NE,Pipiens,3
FC-014,2023,25,NE,Tarsalis,7
FC-019,2023,25,NE,Pipiens,5
FC-019,2023,25,NE,Tarsalis,10
FC-034,2023,25,NE,Tarsalis,15
FC-034,2023,25,NE,Pipiens,1
FC-036,2023,25,NW,Tarsalis,20
FC-036,2023,25,NW,Pipiens,8
FC-038,2023,25,NE,Pipiens,2
FC-038,2023,25,NE,Tarsalis,4
FC-040,2023,25,NE,Tarsalis,41
FC-066,2023,25,NE,Tarsalis,11
FC-066,2023,25,NE,Pipiens,6
FC-066gr,2023,25,NE,Pipiens,3
FC-067,2023,25,NE,Tarsalis,2
FC-069,2023,25,NE,Pipiens,2
FC-069,2023,25,NE,Tarsalis,8
FC-072,2023,25,NE,Tarsalis,17
FC-072,2023,25,NE,Pipiens,2
FC-091gr,2023,25,NE,Pipiens,4
FC-004,2023,25,SE,Tarsalis,23
FC-004,2023,25,SE,Pipiens,2
FC-023,2023,25,SE,Tarsalis,11
FC-023,2023,25,SE,Pipiens,2
FC-027,2023,25,SE,Tarsalis,3
FC-031,2023,25,SE,Pipiens,2
FC-031,2023,25,SE,Tarsalis,71
FC-039,2023,25,SE,Tarsalis,23
FC-046,2023,25,SE,Tarsalis,15
FC-046,2023,25,SE,Pipiens,2
FC-047,2023,25,SE,Pipiens,4
FC-047,2023,25,SE,Tarsalis,33
FC-050,2023,25,SE,Pipiens,1
FC-050,2023,25,SE,Tarsalis,7
FC-053,2023,25,SE,Tarsalis,27
FC-053,2023,25,SE,Pipiens,1
FC-059,2023,25,SE,Tarsalis,10
FC-059,2023,25,SE,Pipiens,2
FC-064,2023,25,SE,Tarsalis,106
FC-074,2023,25,SE,Tarsalis,61
FC-074,2023,25,SE,Pipiens,1
FC-075,2023,25,SE,Tarsalis,5
FC-075gr,2023,25,SE,Pipiens,10
FC-088gr,2023,25,SE,Pipiens,55
FC-088gr,2023,25,SE,Tarsalis,2
FC-011,2023,25,NW,Pipiens,11
FC-011,2023,25,NW,Tarsalis,1
FC-015,2023,25,NW,Pipiens,1
FC-041,2023,25,NW,Tarsalis,17
FC-041,2023,25,NW,Pipiens,9
FC-049,2023,25,SW,Tarsalis,6
FC-049,2023,25,SW,Pipiens,9
FC-052,2023,25,NW,Pipiens,1
FC-052,2023,25,NW,Tarsalis,4
FC-058,2023,25,SW,Tarsalis,1
FC-060,2023,25,NW,Tarsalis,6
FC-060,2023,25,NW,Pipiens,3
FC-061,2023,25,NW,Pipiens,2
FC-061,2023,25,NW,Tarsalis,66
FC-063gr,2023,25,NW,Pipiens,5
FC-073,2023,25,NW,Pipiens,4
FC-073,2023,25,NW,Tarsalis,9
FC-090gr,2023,25,NW,Pipiens,2
FC-001,2023,25,SW,Tarsalis,6
FC-029,2023,25,SE,Tarsalis,13
FC-029,2023,25,SE,Pipiens,1
FC-029gr,2023,25,SE,Pipiens,1
FC-029gr,2023,25,SE,Tarsalis,1
FC-037,2023,25,SW,Tarsalis,2
FC-054,2023,25,SE,Tarsalis,11
FC-054,2023,25,SE,Pipiens,1
FC-057,2023,25,SW,Pipiens,1
FC-057,2023,25,SW,Tarsalis,6
FC-062,2023,25,SW,Pipiens,1
FC-062,2023,25,SW,Tarsalis,7
FC-068,2023,25,SW,Tarsalis,8
FC-068,2023,25,SW,Pipiens,1
FC-071,2023,25,SW,Tarsalis,4
FC-089gr,2023,25,SW,Pipiens,1
FC-093,2023,25,SW,Pipiens,8
FC-093,2023,25,SW,Tarsalis,3
LV-004,2023,25,LV,Tarsalis,92
LV-004,2023,25,LV,Pipiens,4
LV-066,2023,25,LV,Tarsalis,64
LV-069,2023,25,LV,Tarsalis,42
LV-078,2023,25,LV,Tarsalis,88
LV-078,2023,25,LV,Pipiens,12
LV-079gr,2023,25,LV,Tarsalis,2
LV-079gr,2023,25,LV,Pipiens,4
LV-080,2023,25,LV,Tarsalis,48
LV-080,2023,25,LV,Pipiens,8
LV-088,2023,25,LV,Tarsalis,71
LV-088,2023,25,LV,Pipiens,2
LV-093,2023,25,LV,Pipiens,4
LV-093,2023,25,LV,Tarsalis,14
LV-095,2023,25,LV,Tarsalis,79
LV-116,2023,25,LV,Tarsalis,8
LV-116,2023,25,LV,Pipiens,4
LV-117,2023,25,LV,Pipiens,1
LV-117,2023,25,LV,Tarsalis,19
LV-074,2023,25,LV,Pipiens,2
LV-074,2023,25,LV,Tarsalis,6
LV-074gr,2023,25,LV,Pipiens,2
LV-089,2023,25,LV,Tarsalis,241
LV-089,2023,25,LV,Pipiens,6
LV-104,2023,25,LV,Tarsalis,46
LV-110,2023,25,LV,Pipiens,4
LV-110,2023,25,LV,Tarsalis,79
LV-112,2023,25,LV,Pipiens,1
LV-112,2023,25,LV,Tarsalis,17
LV-113,2023,25,LV,Tarsalis,2
